school_name,school_section,cca_grouping_desc,cca_generic_name,cca_customized_name
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,HOCKEY,na
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,NETBALL,na
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,RUGBY,na
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,FOOTBALL,FOOTBALL
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,SQUASH,na
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,SWIMMING,na
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,TRACK & FIELD,na
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,TABLE TENNIS,na
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,TENNIS,na
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,WATER POLO,na
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,VOLLEYBALL,na
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,TEN-PIN BOWLING,BOWLING
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,GOLF,na
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,UNIFORMED GROUPS,BOYS' BRIGADE,na
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,ORCHESTRA - CHINESE,CHINESE ORCHESTRA
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,CHOIR,na
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,ENSEMBLE - STRING,na
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,BAND - SYMPHONIC,CONCERT BAND
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,ENSEMBLE - HARP,na
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,ARTS COMMITTEE,ARTS COUNCIL
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,ART CLUB
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,BIOLOGY SOCIETY,BIOCHEMISTRY CLUB
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,CHINESE SOCIETY,CHINESE CULTURAL SOCIETY
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,CREATIVE WRITING CLUB,CREATIVE WRITING CIRCLE
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,DEBATING AND ORATORICAL SOCIETY,na
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,FIRST AID CLUB,na
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,INTERACT CLUB,na
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,LIBRARY COUNCIL,LIBRARY COUNCIL
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,PHOTOGRAPHIC SOCIETY,na
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,SINGAPORE YOUTH FLYING CLUB,na
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,GREEN CLUB,GREEN CLUB
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,MALAY LANGUAGE SOCIETY,MALAY CULTURAL SOCIETY
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,PERFORMING ARTS CLUB,na
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,TAMIL LANGUAGE SOCIETY,TAMIL CULTURAL SOCIETY
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,MEDIA RESOURCE CLUB,MEDIA RESOURCE CREW
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,LIFEGUARD CORPS,na
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,CHRISTIAN SOCIETY,CHRISTIAN FELLOWSHIP
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,STRATEGIC GAMES CLUB,na
ANGLO-CHINESE JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,ENTREE COUNCIL,ENTREPRENEURSHIP CLUB
ST. ANDREW'S JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,BADMINTON,na
ST. ANDREW'S JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,BASKETBALL,na
ST. ANDREW'S JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,CANOEING/ROWING/DRAGON BOAT,CANOEING
ST. ANDREW'S JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,HOCKEY,na
ST. ANDREW'S JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,NETBALL,na
ST. ANDREW'S JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,RUGBY,na
ST. ANDREW'S JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,FOOTBALL,na
ST. ANDREW'S JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,TRACK & FIELD,na
ST. ANDREW'S JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,TENNIS,na
ST. ANDREW'S JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,WATER POLO,na
ST. ANDREW'S JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,TEN-PIN BOWLING,na
ST. ANDREW'S JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,TOUCH RUGBY,na
ST. ANDREW'S JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,FRISBEE,ULTIMATE FRISBEE
ST. ANDREW'S JUNIOR COLLEGE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,ORCHESTRA - CHINESE,CHINESE ORCHESTRA
ST. ANDREW'S JUNIOR COLLEGE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,CHOIR,na
ST. ANDREW'S JUNIOR COLLEGE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUITAR,GUITAR ENSEMBLE
ST. ANDREW'S JUNIOR COLLEGE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,DANCE - MODERN,na
ST. ANDREW'S JUNIOR COLLEGE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,DRAMA CLUB
ST. ANDREW'S JUNIOR COLLEGE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,BAND - CONCERT,na
ST. ANDREW'S JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,AUDIO & VIDEO/ PA CLUB,na
ST. ANDREW'S JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,INTERACT CLUB,na
ST. ANDREW'S JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,OUTDOOR ACTIVITIES CLUB,na
ST. ANDREW'S JUNIOR COLLEGE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,PHOTOGRAPHIC SOCIETY,na
ST. ANDREW'S JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,COLLEGE PUBLICATIONS,na
ST. ANDREW'S JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,GREEN CLUB,ENVIRONMENT CLUB
ST. ANDREW'S JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,SAINTS FOR CHRIST,na
ST. ANDREW'S JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,MENTORING CLUB,na
ST. ANDREW'S JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,HEALTH AND FITNESS - GENERAL,SAINTS SPORTS CLUB
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,BADMINTON,na
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,BASKETBALL,na
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,CANOEING/ROWING/DRAGON BOAT,DRAGONBOAT
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,JUDO,na
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,NETBALL,na
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,FOOTBALL,na
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,SQUASH,na
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,TABLE TENNIS,na
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,TENNIS,na
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,VOLLEYBALL,na
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,PHYSICAL SPORTS,TOUCH RUGBY,na
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,ORCHESTRA - CHINESE,na
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,CHOIR,na
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUZHENG,na
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,DANCE - MODERN,na
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,na
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,BAND - CONCERT,SYMPHONIC BAND
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,ART ELECTIVE PROGRAMME (AEP)
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,AUDIO & VIDEO/ PA CLUB,na
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,CHESS CLUB,STUDENT INTEREST GROUP:CHESS CLUB
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,LEP CLUB,CHINESE LITERARY CLUB
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,OUTDOOR ACTIVITIES CLUB,OUTDOOR ADVENTURE CLUB
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,PHOTOGRAPHIC SOCIETY,na
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,SCIENCE SOCIETY,SCIENCE RESEARCH PROGRAMME
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,ROBOTICS CLUB,na
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,BIZCLUB,na
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,RED CROSS HUMANITARIAN NETWORK,RED CROSS YOUTH (NANYANG JC CHAPTER)
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,LIBRARY RESOURCE,THE DRUM - MEDIA RESOURCE
NANYANG JUNIOR COLLEGE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,CHANNEL NEWS NANYANG (CNNY),na
MILLENNIA INSTITUTE,JUNIOR COLLEGE,PHYSICAL SPORTS,BASKETBALL,na
MILLENNIA INSTITUTE,JUNIOR COLLEGE,PHYSICAL SPORTS,HOCKEY,na
MILLENNIA INSTITUTE,JUNIOR COLLEGE,PHYSICAL SPORTS,RUGBY,na
MILLENNIA INSTITUTE,JUNIOR COLLEGE,PHYSICAL SPORTS,FOOTBALL,na
MILLENNIA INSTITUTE,JUNIOR COLLEGE,PHYSICAL SPORTS,WUSHU,na
MILLENNIA INSTITUTE,JUNIOR COLLEGE,PHYSICAL SPORTS,FLOORBALL,na
MILLENNIA INSTITUTE,JUNIOR COLLEGE,PHYSICAL SPORTS,TEN-PIN BOWLING,na
MILLENNIA INSTITUTE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,ENSEMBLE - ANGKLUNG/KULINTANG,ANGKLUNG KULINTANG ENSEMBLE
MILLENNIA INSTITUTE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,BAND - SYMPHONIC,na
MILLENNIA INSTITUTE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,DANCE - MODERN,MODERN DANCE
MILLENNIA INSTITUTE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,DANCE - INDIAN,INDIAN DANCE
MILLENNIA INSTITUTE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,DANCE - MALAY,MALAY DANCE
MILLENNIA INSTITUTE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,ART CLUB
MILLENNIA INSTITUTE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,MALAY CULTURAL SOCIETY,na
MILLENNIA INSTITUTE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,PHOTOGRAPHIC SOCIETY,NEW MEDIA CLUB
MILLENNIA INSTITUTE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,STUDENTS' COUNCIL,na
MILLENNIA INSTITUTE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,CHINESE CULTURAL SOCIETY,na
MILLENNIA INSTITUTE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,INDIAN CULTURAL SOCIETY,na
MILLENNIA INSTITUTE,JUNIOR COLLEGE,VISUAL AND PERFORMING ARTS,SPEECH AND DRAMA SOCIETY,DRAMA CLUB
MILLENNIA INSTITUTE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,ENTREPRENEURSHIP SOCIETY,ENTREPRENEURSHIP CLUB
MILLENNIA INSTITUTE,JUNIOR COLLEGE,CLUBS AND SOCIETIES,YOUNG JOURNALISTS CLUB,na
BUKIT PANJANG PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,BADMINTON,na
BUKIT PANJANG PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,BASKETBALL,na
BUKIT PANJANG PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,HOCKEY,na
BUKIT PANJANG PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,FOOTBALL,na
BUKIT PANJANG PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,WUSHU,na
BUKIT PANJANG PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,SINGAPORE RED CROSS SOCIETY,na
BUKIT PANJANG PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,SCOUTS,na
BUKIT PANJANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,CHOIR,na
BUKIT PANJANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,na
BUKIT PANJANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,na
BUKIT PANJANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - INDIAN,na
BUKIT PANJANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - MALAY,na
BUKIT PANJANG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,ART CLUB
BUKIT PANJANG PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,INFOCOM CLUB,na
HAIG GIRLS' SCHOOL,PRIMARY,PHYSICAL SPORTS,BADMINTON,na
HAIG GIRLS' SCHOOL,PRIMARY,PHYSICAL SPORTS,NETBALL,na
HAIG GIRLS' SCHOOL,PRIMARY,PHYSICAL SPORTS,FOOTBALL,na
HAIG GIRLS' SCHOOL,PRIMARY,PHYSICAL SPORTS,SWIMMING,na
HAIG GIRLS' SCHOOL,PRIMARY,PHYSICAL SPORTS,WUSHU,na
HAIG GIRLS' SCHOOL,PRIMARY,PHYSICAL SPORTS,TEN-PIN BOWLING,na
HAIG GIRLS' SCHOOL,PRIMARY,UNIFORMED GROUPS,SINGAPORE RED CROSS SOCIETY,na
HAIG GIRLS' SCHOOL,PRIMARY,UNIFORMED GROUPS,BROWNIES,na
HAIG GIRLS' SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,CHOIR,na
HAIG GIRLS' SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GAMELAN,na
HAIG GIRLS' SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - HANDBELL/HANDCHIME,na
HAIG GIRLS' SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - INTERNATIONAL,na
HAIG GIRLS' SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,na
HAIG GIRLS' SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - INDIAN,na
HAIG GIRLS' SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,na
HAIG GIRLS' SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,na
HAIG GIRLS' SCHOOL,PRIMARY,CLUBS AND SOCIETIES,MALAY CULTURAL SOCIETY,na
HAIG GIRLS' SCHOOL,PRIMARY,CLUBS AND SOCIETIES,SCIENCE CLUB,na
TECK WHYE PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,BASKETBALL,MULTI-SPORTS
TECK WHYE PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,HOCKEY,na
TECK WHYE PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,FOOTBALL,na
TECK WHYE PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,TRACK & FIELD,ATHLETICS
TECK WHYE PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,WUSHU,SELF-DEFENCE SPORTS
TECK WHYE PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,SCOUTS,CADET SCOUTS
TECK WHYE PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,BROWNIES,na
TECK WHYE PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,CHOIR,CHOIR
TECK WHYE PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,na
TECK WHYE PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - MALAY,na
TECK WHYE PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,IDESIGN  & VISUAL ARTS
TECK WHYE PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,GREEN CLUB,SAVING GAIA
TECK WHYE PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,SPEECH AND DRAMA SOCIETY,SPEECH AND DRAMA CLUB
TECK WHYE PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,INFOCOM CLUB,INFOCOMM CLUB - VIDEOGRAPHY
TECK WHYE PRIMARY SCHOOL,PRIMARY,OTHERS,PREFECTORIAL BOARD,STUDENT COUNCIL
JURONG PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,BADMINTON,na
JURONG PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,BASKETBALL,na
JURONG PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,FOOTBALL,na
JURONG PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,SCOUTS,na
JURONG PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,BROWNIES,na
JURONG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,CHOIR,na
JURONG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,BAND - BRASS,BRASS BAND
JURONG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,na
JURONG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - INDIAN,na
JURONG PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - MALAY,na
JURONG PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,IT CLUB,na
JURONG PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,ROBOTICS CLUB,na
QUEENSTOWN PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,BADMINTON,na
QUEENSTOWN PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,BASKETBALL,na
QUEENSTOWN PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,SEPAK TAKRAW,na
QUEENSTOWN PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,FOOTBALL,na
QUEENSTOWN PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,SOFTBALL,na
QUEENSTOWN PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,SWIMMING,na
QUEENSTOWN PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,BOYS' BRIGADE,na
QUEENSTOWN PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,GIRLS' BRIGADE,na
QUEENSTOWN PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ORCHESTRA - CHINESE,na
QUEENSTOWN PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,CHOIR,na
QUEENSTOWN PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - BALLET,INTERNATIONAL DANCE
QUEENSTOWN PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,na
QUEENSTOWN PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - INDIAN,na
QUEENSTOWN PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - MALAY,na
QUEENSTOWN PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,VISUAL ART CLUB
QUEENSTOWN PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,COMPUTER CLUB,INFO COMMUNICATION CLUB
QUEENSTOWN PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,MATHEMATICS SOCIETY,MATHEMATICS CLUB
QUEENSTOWN PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,GREEN CLUB,SCIENCE & GREEN CLUB
QUEENSTOWN PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,WEIQI CLUB,na
RADIN MAS PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,BASKETBALL,BASKETBALL
RADIN MAS PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,HOCKEY,HOCKEY
RADIN MAS PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,FOOTBALL,SOCCER
RADIN MAS PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,TABLE TENNIS,TABLE TENNIS
RADIN MAS PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,BOYS' BRIGADE,BOYS' BRIGADE
RADIN MAS PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,GIRLS' BRIGADE,GIRLS' BRIGADE
RADIN MAS PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,SCOUTS,SCOUTS
RADIN MAS PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ORCHESTRA - CHINESE,CHINESE ORCHESTRA
RADIN MAS PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,CHOIR,CHOIR
RADIN MAS PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,CHINESE DANCE
RADIN MAS PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - INDIAN,INDIAN DANCE
RADIN MAS PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,VISUAL ARTS
RADIN MAS PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,LIBRARY,LIBRARY
RADIN MAS PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,HOME ECONOMICS,FOOD & NUTRITION CLUB
RADIN MAS PRIMARY SCHOOL,PRIMARY,CLUBS AND SOCIETIES,SCIENCE CLUB,MATHS & SCIENCE CLUB
RAFFLES GIRLS' PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,BADMINTON,na
RAFFLES GIRLS' PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,BASKETBALL,na
RAFFLES GIRLS' PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,SOFTBALL,na
RAFFLES GIRLS' PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,SWIMMING,na
RAFFLES GIRLS' PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,TABLE TENNIS,na
RAFFLES GIRLS' PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,TENNIS,na
RAFFLES GIRLS' PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,TEN-PIN BOWLING,na
RAFFLES GIRLS' PRIMARY SCHOOL,PRIMARY,PHYSICAL SPORTS,RHYTHMIC GYMNASTICS,na
RAFFLES GIRLS' PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,GIRLS' BRIGADE,na
RAFFLES GIRLS' PRIMARY SCHOOL,PRIMARY,UNIFORMED GROUPS,BROWNIES,na
RAFFLES GIRLS' PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,CHOIR,na
RAFFLES GIRLS' PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - STRING,VIOLIN ENSEMBLE
RAFFLES GIRLS' PRIMARY SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,DANCE
